cell_name,sample,patient,source,cell_type,cell_subtype,cluster,cluster_annotation,complexity
14389,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,12,NK:CD56+16+3+NKT,669
14404,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,12,NK:CD56+16+3+NKT,442
14408,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,12,NK:CD56+16+3+NKT,500
14414,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,12,NK:CD56+16+3+NKT,413
14144,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,15,T:CD8+EM,513
14265,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,15,T:CD8+EM,554
14275,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,15,T:CD8+EM,757
14307,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,15,T:CD8+EM,342
14406,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,15,T:CD8+EM,222
14013,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,524
14015,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,590
14021,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,408
14028,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,367
14029,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,273
14040,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,702
14041,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,531
14048,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,478
14063,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,525
14073,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,416
14092,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,495
14094,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,485
14106,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,239
14118,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,399
14126,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,406
14128,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,384
14135,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,433
14164,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,222
14168,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,418
14186,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,410
14187,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,479
14189,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,447
14191,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,656
14200,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,344
14205,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,487
14206,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,388
14219,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,420
14223,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,462
14231,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,667
14233,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,506
14249,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,659
14263,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,526
14266,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,362
14267,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,558
14289,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,260
14291,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,525
14295,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,447
14299,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,717
14326,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,547
14335,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,404
14340,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,397
14352,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,420
14355,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,450
14367,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,313
14382,BC02_NORMAL2,BC02,normal breast,T_cell,CD4 T cell,16,T:CD4+CM,358
14336,BC02_NORMAL2,BC02,normal breast,Dendritic,mDC,21,mDC:,913
14395,BC02_NORMAL2,BC02,normal breast,Dendritic,mDC,21,mDC:,581
14383,BC02_NORMAL2,BC02,normal breast,Macrophage,Macrophage,23,MACROPHAGE:,1278
14202,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte precursor,24,MONOCYTE:precursor,478
14211,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte precursor,24,MONOCYTE:precursor,445
13994,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte precursor,27,MONOCYTE:precursor,482
14363,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte precursor,27,MONOCYTE:precursor,925
14421,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte precursor,27,MONOCYTE:precursor,841
14007,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,441
14149,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,741
14225,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,462
14257,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,914
14274,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,345
14317,BC02_NORMAL2,BC02,normal breast,Neutrophil,Neutrophil,29,NEUTROPHIL:,516
14243,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,30,NK:CD56+16+3-,242
14334,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,30,NK:CD56+16+3-,741
14158,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte,36,MONOCYTE:,1370
14146,BC02_NORMAL2,BC02,normal breast,Dendritic,mDC,38,mDC:,169
14039,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte,40,MONOCYTE:,886
14177,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte,40,MONOCYTE:,1409
14285,BC02_NORMAL2,BC02,normal breast,Monocyte,Monocyte,40,MONOCYTE:,2090
14318,BC02_NORMAL2,BC02,normal breast,Dendritic,pDC,41,pDC:,1052
14411,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,43,T:CD8+NAIVE,268
14210,BC02_NORMAL2,BC02,normal breast,T_cell,T-reg,46,T:Reg,233
14163,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,50,NK:CD56-16+3-,387
14182,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,50,NK:CD56-16+3-,467
14212,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,50,NK:CD56-16+3-,389
14402,BC02_NORMAL2,BC02,normal breast,NK_cell,NK cell,50,NK:CD56-16+3-,363
14018,BC02_NORMAL2,BC02,normal breast,T_cell,CD8 T cell,62,T:CD8+EM,314
14425,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,182
14524,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,423
14725,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,360
14804,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,216
14836,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,358
14866,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,1,T:CD4+NAIVE,473
14429,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,522
14433,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,421
14435,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,559
14442,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,207
14451,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,491
14468,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,200
14472,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,345
14494,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,413
14519,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,290
14523,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,495
14546,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,625
14553,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,488
14573,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,424
14574,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,543
14587,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,345
14593,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,241
14605,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,478
14608,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,270
14627,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,540
14632,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,470
14639,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,248
14650,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,383
14655,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,473
14671,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,465
14682,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,494
14696,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,454
14701,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,607
14708,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,547
14726,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,574
14752,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,423
14768,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,417
14775,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,374
14782,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,431
14788,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,521
14813,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,243
14816,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,401
14817,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,251
14821,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,218
14826,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,338
14827,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,413
14851,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,626
14856,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,699
14857,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,401
14859,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,547
14876,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,541
14901,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,537
14907,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,549
14914,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,387
14922,BC02_NORMAL3,BC02,normal breast,T_cell,CD4 T cell,2,T:CD4+NAIVE,624
14521,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,3,T:CD8+NAIVE,321
14806,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,3,T:CD8+NAIVE,220
14900,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,3,T:CD8+NAIVE,441
14424,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,573
14431,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,347
14434,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,358
14438,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,517
14443,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,427
14446,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,419
14449,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,292
14450,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,532
14454,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,402
14461,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,450
14475,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,470
14487,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,390
14498,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,300
14499,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,576
14503,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,402
14514,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,461
14520,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,438
14525,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,476
14531,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,275
14533,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,263
14536,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,500
14543,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,220
14545,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,481
14547,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,515
14549,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,416
14552,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,500
14554,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,476
14560,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,370
14562,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,314
14564,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,472
14566,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,357
14568,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,566
14570,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,178
14571,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,739
14572,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,452
14577,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,362
14588,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,511
14596,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,457
14601,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,350
14613,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,246
14614,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,554
14621,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,451
14629,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,297
14634,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,712
14636,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,418
14641,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,410
14649,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,539
14652,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,350
14653,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,295
14663,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,185
14668,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,566
14673,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,540
14679,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,494
14683,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,372
14688,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,372
14691,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,264
14695,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,212
14707,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,244
14711,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,470
14713,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,333
14715,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,378
14716,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,312
14720,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,396
14721,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,393
14729,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,563
14737,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,534
14738,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,207
14740,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,249
14744,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,603
14749,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,457
14750,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,370
14751,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,515
14756,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,477
14758,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,523
14761,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,487
14770,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,193
14777,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,472
14783,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,241
14785,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,304
14786,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,525
14791,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,166
14802,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,458
14808,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,433
14812,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,330
14815,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,397
14823,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,636
14842,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,461
14843,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,614
14845,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,474
14847,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,283
14848,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,325
14854,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,604
14858,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,414
14862,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,299
14864,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,285
14865,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,462
14878,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,603
14880,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,443
14882,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,326
14884,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,444
14890,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,297
14899,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,369
14906,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,497
14911,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,553
14919,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,563
14920,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,567
14926,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,432
14929,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,417
14930,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,330
14932,BC02_NORMAL3,BC02,normal breast,NK_cell,NK cell,4,NK:CD56+16+3+NKT,273
14444,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,317
14445,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,125
14466,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,452
14469,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,259
14478,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,289
14486,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,321
14505,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,364
14515,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,404
14516,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,238
14518,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,255
14534,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,373
14551,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,320
14586,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,143
14589,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,240
14592,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,275
14606,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,352
14609,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,399
14617,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,498
14620,BC02_NORMAL3,BC02,normal breast,T_cell,CD8 T cell,5,T:CD8+NAIVE,227
